total_population,pop_density,maxdist_road,meandist_road,id
2,1,1393,740,60377
0,0,677,283,60392
0,0,50000,50000,60403
0,0,14704,13809,60410
4,2,6607,5757,60422
17,10,1529,785,60456
0,0,9575,8787,60457
0,0,50000,50000,60469
0,0,7206,6355,60470
0,0,2132,1239,60471
0,0,50000,50000,60494
0,0,11049,10323,60498
1,0,10311,9528,60501
312,191,1849,1154,60504
447,274,3222,2568,60518
32,19,8814,8081,60520
0,0,10079,9360,60527
202,124,4038,3223,60538
0,0,50000,50000,60564
0,0,50000,50000,60575
11,6,881,455,60576
0,0,50000,50000,60584
0,0,5530,4658,60589
0,0,3819,3114,60593
0,0,11887,11092,60614
26,16,1027,429,60615
0,0,31099,30245,60619
0,0,4021,3135,60628
15,9,12293,11553,60633
0,0,50000,50000,60635
31,19,4402,3563,60641
0,0,50000,50000,60645
4,2,865,381,60652
8,5,17794,16924,60678
0,0,3293,2653,60687
0,0,50000,50000,60690
40,25,3144,2645,60693
45,27,5348,4526,60700
0,0,4776,4084,60701
0,0,50000,50000,60708
0,0,36407,35665,60713
0,0,5966,5208,60715
4,2,2878,2190,60721
54,33,1823,1226,60722
564,346,1578,826,60740
16,9,3452,2964,60753
0,0,2744,1996,60764
0,0,18547,17753,60768
0,0,31314,30499,60770
4,2,6604,5730,60791
0,0,28817,28027,60832
11,6,2175,1428,60835
0,0,1614,784,60852
0,0,18237,17521,60864
0,0,6865,6224,60867
12,7,11111,10273,60872
118,72,5008,4334,60877
16,10,3499,2631,60879
0,0,6820,6055,60896
14,8,3629,2928,60898
69,42,5896,5064,60901
0,0,50000,50000,60908
24,15,1958,1093,60910
0,0,4822,3961,60924
157,96,14758,14012,60940
6,4,6791,6020,60956
81,49,3826,3168,60964
47,29,4665,3815,60993
10,6,4569,3906,60999
0,0,2437,1569,61002
80,49,3643,2787,61007
28,17,7866,6995,61017
0,0,26257,25503,61022
0,0,13334,12478,61024
0,0,21206,20341,61045
0,0,50000,50000,61062
3,2,15627,15277,61087
0,0,4909,4173,61093
0,0,50000,50000,61102
94,57,1414,776,61111
0,0,5999,5242,61113
0,0,50000,50000,61120
67,41,836,321,61124
7,4,9000,8321,61148
0,0,11331,10460,61153
30,18,1985,1211,61191
298,183,3508,2841,61217
3,2,7190,6420,61228
0,0,50000,50000,61247
22,13,1217,609,61254
0,0,49034,48260,61257
16,9,2600,1718,61266
30,18,5582,4901,61272
0,0,50000,50000,61277
7,4,1669,1037,61280
0,0,50000,50000,61281
9,6,3213,2455,61283
3,2,2009,1256,61284
0,0,2887,2003,61286
0,0,24595,23959,61304
18,11,4362,3500,61315
0,0,7188,6548,61319
25,15,12398,11695,61321
0,0,50000,50000,61329
9,5,834,342,61331
5,3,9470,8604,61339
0,0,13874,13173,61382
1,0,3889,3223,61388
0,0,34096,33331,61392
0,0,24782,23962,61393
1,0,4385,3526,61409
0,0,42163,41325,61411
0,0,50000,50000,61419
905,555,1144,434,61465
1,0,1167,455,61475
9,5,4904,4092,61484
0,0,50000,50000,61489
3,1,10973,10332,61490
0,0,39343,38682,61497
0,0,1439,650,61500
40,24,3816,3154,61535
0,0,14442,13627,61543
9,5,14808,14420,61546
0,0,50000,50000,61555
0,0,50000,50000,61560
4,2,1906,1140,61570
0,0,3203,2347,61583
140,86,1551,919,61588
0,0,8369,7525,61591
0,0,50000,50000,61601
1,0,5708,4951,61623
18,11,1706,830,61634
0,0,14263,13379,61635
0,0,10760,10087,61652
0,0,8602,7744,61655
0,0,13476,12790,61671
1392,854,801,323,61672
3,2,1900,1387,61684
2,1,18860,18023,61693
0,0,19370,18529,61699
2,1,2159,1306,61704
0,0,11091,10394,61707
120,73,1225,454,61714
8,5,13224,12463,61720
0,0,5929,5081,61736
92,57,1038,381,61752
0,0,50000,50000,61755
0,0,11330,10574,61758
689,423,569,130,61759
14,8,2027,1255,61774
0,0,16011,15210,61778
0,0,5753,5092,61797
9,6,2276,1424,61811
0,0,19078,18450,61820
0,0,2063,1335,61823
0,0,50000,50000,61832
0,0,16534,15719,61838
7,4,1631,838,61847
0,0,1824,1044,61848
0,0,50000,50000,61853
0,0,8807,8069,61885
0,0,50000,50000,61886
0,0,50000,50000,61911
50,31,948,314,61914
80,49,11722,10872,61916
2,1,4900,4210,61923
0,0,6414,5606,61925
0,0,15845,15039,61933
1,1,6912,6045,61937
129,79,4150,3496,61947
0,0,1769,959,61953
2,1,2910,2107,61962
0,0,34798,33904,61973
55,33,7686,6868,61984
0,0,6484,5620,61989
0,0,2590,1724,61994
0,0,13839,12952,62033
0,0,50000,50000,62050
0,0,50000,50000,62058
75,46,11469,10650,62061
0,0,5287,4591,62064
77,47,1848,962,62083
19,11,4891,4073,62103
297,182,7371,6509,62152
0,0,50000,50000,62153
0,0,11893,11071,62159
9,6,938,289,62160
0,0,46372,45646,62167
0,0,50000,50000,62169
16,9,7182,6318,62174
26,16,7130,6386,62191
9,6,2521,1646,62196
0,0,37635,36799,62205
3,2,3613,2906,62211
68,41,1467,628,62215
0,0,24592,23742,62235
5,3,14610,13896,62246
33,20,1258,546,62261
0,0,2812,1950,62279
2,1,33412,32758,62283
32,19,1714,884,62293
199,122,3704,2927,62307
302,185,438,160,62309
133,82,5318,4632,62334
0,0,13439,12566,62336
4,2,4315,3666,62349
5,3,11595,10788,62359
0,0,5984,5237,62368
0,0,22563,21994,62382
0,0,50000,50000,62415
0,0,1072,368,62418
0,0,4408,3785,62419
0,0,50000,50000,62422
5,3,17494,16797,62433
0,0,2589,1723,62434
10,6,3536,2710,62454
0,0,15077,14374,62465
0,0,5671,4804,62469
243,149,8432,7573,62495
31,19,2972,2194,62500
5,3,2147,1395,62504
2,1,7995,7353,62505
1,0,3846,3184,62519
32,20,7933,7268,62536
0,0,4907,4490,62545
4,2,11823,11124,62546
20,12,37516,36763,62547
0,0,5520,4651,62551
0,0,29068,28362,62553
1,0,30833,29990,62578
0,0,4572,3782,62581
0,0,38513,37636,62582
0,0,21726,20963,62583
0,0,1864,1093,62598
169,104,4536,3717,62643
9,5,3986,3135,62646
4,2,24971,24255,62650
3,1,2343,1679,62683
1,0,2465,1820,62696
0,0,1287,602,62702
0,0,13027,12157,62710
58,36,1769,1133,62727
0,0,28458,27573,62757
1,0,6171,5345,62777
0,0,5430,4749,62791
1841,1130,1901,1258,62812
0,0,1488,625,62837
222,136,1745,1063,62841
5,3,2331,1713,62842
0,0,50000,50000,62843
97,59,3930,3289,62845
236,145,1122,385,62855
0,0,2649,1920,62857
0,0,1039,410,62870
2,1,17104,16299,62875
92,57,1140,379,62883
30,18,3506,2661,62886
4,2,856,330,62891
0,0,13218,12502,62908
12,7,13028,12591,62911
0,0,21578,20913,62915
6,3,3154,2338,62923
42,26,3009,2312,62924
18,11,1201,474,62926
0,0,41545,40834,62937
0,0,50000,50000,62963
0,0,36000,35161,62968
0,0,14874,14043,62999
0,0,1213,426,63014
23,14,7388,6558,63016
16,10,1347,587,63023
0,0,50000,50000,63043
11,6,9303,8417,63045
0,0,5151,4314,63064
1,0,11196,10331,63068
30,18,6647,5792,63071
0,0,18991,18100,63097
0,0,1092,320,63098
18,11,1041,347,63112
0,0,1184,439,63124
0,0,10775,10143,63136
16,10,887,270,63140
0,0,50000,50000,63144
26,16,1592,780,63169
1,0,3766,2881,63184
0,0,39193,38348,63188
3,2,5647,4929,63198
0,0,50000,50000,63202
0,0,25688,24976,63234
0,0,1912,1242,63251
217,133,1088,451,63259
2,1,951,397,63263
0,0,14977,14102,63280
0,0,50000,50000,63284
0,0,50000,50000,63303
0,0,4358,3703,63305
0,0,22239,21449,63310
0,0,4431,3567,63324
0,0,8294,7585,63357
0,0,50000,50000,63359
0,0,22733,21872,63360
3,2,4470,3952,63379
0,0,7213,6463,63380
0,0,50000,50000,63384
0,0,4830,4019,63385
0,0,50000,50000,63418
0,0,8271,7587,63432
0,0,4295,3603,63444
0,0,50000,50000,63451
0,0,7726,7044,63456
0,0,3481,2716,63473
74,45,3432,2728,63481
0,0,5503,4679,63488
55,33,6167,5568,63506
2,1,1917,1154,63508
22,13,1813,1123,63518
0,0,3991,3341,63526
0,0,19860,19012,63527
4,2,3224,2370,63528
4,2,3758,2893,63540
1,1,4017,3213,63549
0,0,34538,33657,63563
21,13,934,323,63608
85,52,1145,445,63611
15,9,2323,1675,63619
0,0,4087,3227,63634
3,1,21670,20962,63639
0,0,50000,50000,63642
0,0,24397,23535,63653
0,0,8035,7403,63659
37,23,9583,8823,63660
0,0,50000,50000,63679
0,0,50000,50000,63702
60,37,2175,1839,63703
0,0,5732,4868,63707
0,0,4265,3543,63714
186,114,2677,1825,63717
0,0,49698,48974,63741
0,0,50000,50000,63750
89,54,1034,353,63751
453,278,2260,1483,63777
0,0,23489,22642,63780
2,1,2204,1539,63783
0,0,3417,2787,63795
0,0,4929,4062,63801
6,4,1500,891,63807
0,0,50000,50000,63820
0,0,3533,2891,63821
1,0,10156,9354,63826
157,96,443,120,63830
8,5,17036,16200,63839
4,2,3205,2339,63875
0,0,2593,1927,63890
25,15,777,283,63898
0,0,21733,20984,63905
3,2,1605,779,63921
0,0,700,300,63934
7,4,2642,1966,63944
2,1,4940,4093,63957
87,53,358,120,63961
1261,774,886,313,63966
0,0,24594,23740,63978
0,0,3428,2609,63979
0,0,50000,50000,63985
0,0,5092,4318,64000
1,0,5454,4758,64009
0,0,9018,8194,64018
2,1,1928,1163,64020
8,4,4603,3921,64028
86,53,11631,10909,64052
169,104,7075,6241,64055
0,0,6846,6193,64070
4,2,5305,4590,64071
0,0,9315,8644,64085
0,0,29148,28266,64089
0,0,4396,3715,64103
0,0,5240,4359,64112
0,0,18265,17376,64121
0,0,50000,50000,64159
0,0,50000,50000,64163
25,15,1453,826,64194
0,0,48373,47556,64199
0,0,39727,38864,64214
299,183,951,267,64218
0,0,1741,1171,64220
0,0,11670,10801,64250
6,3,6315,5526,64254
11,6,1957,1125,64256
94,57,1048,350,64271
0,0,4905,4267,64273
2,1,3188,2509,64276
1,0,1896,1100,64279
0,0,50000,50000,64285
25,15,7129,6582,64287
0,0,43779,43360,64290
1,0,6282,5617,64324
0,0,16614,15888,64327
25,15,2301,1532,64329
0,0,27663,26908,64334
0,0,5858,5146,64348
0,0,18444,17702,64350
0,0,4610,3999,64351
1133,695,1188,492,64354
3,1,5641,4947,64361
0,0,19414,18583,64366
0,0,28025,27146,64370
8,5,13590,12827,64385
0,0,25845,25003,64392
107,65,843,426,64404
4,2,3204,2333,64421
5,3,9245,8647,64422
1,0,6815,6111,64431
0,0,27461,26705,64489
0,0,50000,50000,64494
149,91,5063,4211,64519
0,0,1157,441,64522
0,0,5280,4533,64570
0,0,35723,35062,64579
127,78,1005,426,64603
0,0,2417,1623,64607
0,0,8787,8056,64614
0,0,10280,9548,64618
0,0,18814,18008,64619
38,23,1773,896,64626
35,21,12620,11740,64633
0,0,33147,32341,64640
1,0,5324,4450,64642
0,0,50000,50000,64646
8,5,1104,395,64660
3,2,4561,3686,64671
0,0,50000,50000,64676
0,0,21603,20960,64678
112,68,781,323,64688
99,60,4385,3605,64691
174,107,7818,7077,64693
0,0,41435,40712,64694
85,52,1195,385,64696
3,2,1473,631,64704
0,0,33005,32161,64706
1,0,50000,50000,64743
0,0,3645,2776,64769
5,3,4097,3225,64773
1276,783,1049,419,64780
30,18,5502,4638,64781
10,6,2686,2030,64791
87,53,1648,1029,64795
6,4,2265,1410,64810
0,0,4641,3794,64838
40,24,3995,3127,64860
0,0,50000,50000,64894
5,3,4229,3468,64900
0,0,5839,4954,64929
150,92,732,230,64937
140,86,4468,3824,64938
71,43,6742,5918,64946
0,0,2333,1459,64951
0,0,7715,6917,64954
20,12,1848,1103,64957
0,0,43633,42773,64966
0,0,1802,1108,64967
19,12,821,306,64970
0,0,48371,47686,64973
0,0,50000,50000,64983
40,24,6229,5426,64999
0,0,1826,1015,65040
1,0,4440,3696,65045
0,0,34171,33308,65050
1,0,10000,9278,65052
1,1,651,318,65068
307,188,589,191,65071
0,0,39086,38394,65092
0,0,2710,2086,65096
3,1,3521,2874,65110
0,0,23381,22489,65111
0,0,50000,50000,65125
0,0,10250,9431,65156
12,7,4445,3735,65157
52,32,1464,697,65164
0,0,33158,32510,65171
0,0,846,359,65174
0,0,50000,50000,65175
1,1,5749,5023,65195
175,107,2852,2001,65198
6,4,2300,1530,65199
129,79,8085,7381,65268
12,7,2585,1972,65284
11,6,1454,699,65324
0,0,20933,20070,65329
1,0,3017,2614,65332
0,0,7881,7128,65359
0,0,8987,8280,65373
48,29,1126,445,65376
103,63,9949,9109,65377
0,0,34614,33771,65379
29,18,1599,754,65392
128,78,1251,554,65402
9,5,1573,712,65413
6787,4165,973,333,65422
0,0,18923,18007,65423
2,1,4552,3696,65436
10,6,50000,50000,65438
0,0,50000,50000,65442
0,0,50000,50000,65468
0,0,1457,930,65474
0,0,34187,33293,65481
0,0,1479,724,65488
35,21,3037,2173,65507
0,0,3952,3241,65513
3,2,4468,3601,65539
0,0,18680,17812,65557
0,0,50000,50000,65570
0,0,30414,29536,65580
2,1,3062,2233,65585
1,1,2690,1796,65586
5,3,1584,770,65590
0,0,20354,19513,65593
0,0,50000,50000,65595
3,2,7302,6612,65597
0,0,9155,8380,65604
0,0,2758,1948,65608
80,49,690,229,65610
2,1,17377,16562,65612
1,0,4061,3509,65623
0,0,5043,4295,65636
0,0,4161,3482,65637
15,9,2582,1764,65645
40,25,2074,1371,65668
0,0,4776,3926,65685
752,462,772,277,65688
75,46,1702,892,65741
64,39,1476,619,65744
1392,854,1129,576,65747
0,0,50000,50000,65762
15,9,3504,2796,65770
10,6,3012,2143,65771
1,0,2155,1336,65786
0,0,11361,10624,65808
149,92,4251,3404,65821
56,34,5558,4814,65826
0,0,50000,50000,65832
34,21,3553,2876,65833
0,0,50000,50000,65838
9,5,5345,4501,65842
0,0,50000,50000,65853
33,20,1256,574,65856
16,10,12192,11408,65861
0,0,26466,25639,65863
0,0,50000,50000,65865
0,0,3653,2916,65874
14,8,6804,6153,65891
0,0,1787,977,65896
16,10,6022,5314,65935
4,2,2296,1418,65959
24,14,1602,1170,65964
1,1,49300,48469,65983
0,0,2242,1464,66011
3,1,50000,50000,66017
53,32,4991,4164,66063
67,41,1541,666,66076
273,168,797,318,66083
55,33,2052,1414,66097
116,71,5899,5013,66104
0,0,18916,18072,66112
0,0,21729,20863,66124
22,13,1124,443,66141
20,12,2021,1241,66142
0,0,50000,50000,66147
113,69,2443,1573,66154
1,0,8551,7663,66169
0,0,4565,3721,66180
0,0,1234,842,66181
0,0,49999,49927,66194
366,224,1319,650,66196
0,0,6083,5289,66202
0,0,34948,34260,66209
0,0,21516,20680,66212
2,1,9176,8379,66215
0,0,50000,50000,66222
0,0,3484,2801,66252
0,0,8576,7717,66255
1,0,50000,50000,66269
0,0,2248,1450,66279
0,0,5136,4358,66295
86,53,22239,21363,66297
0,0,31356,30465,66305
0,0,4056,3290,66306
0,0,1910,1098,66309
0,0,11314,10468,66319
20,12,11442,10811,66322
0,0,50000,50000,66331
56,34,1646,912,66333
4,2,16908,16244,66345
1,0,50000,50000,66375
0,0,33810,33004,66390
21,13,8480,7773,66405
0,0,39484,38654,66417
27,16,760,326,66418
0,0,5393,4514,66461
84,51,3631,2839,66464
0,0,37591,36896,66466
0,0,27869,27074,66469
655,402,876,308,66474
0,0,50000,50000,66483
3,2,1229,558,66503
0,0,50000,50000,66506
58,35,2149,1594,66509
0,0,50000,50000,66540
0,0,22076,21213,66566
0,0,11906,11123,66599
0,0,7800,7154,66604
0,0,41406,40568,66608
0,0,3716,3024,66619
15,9,2950,2119,66629
0,0,50000,50000,66646
9,5,1223,447,66650
46,28,1464,545,66659
0,0,5638,4914,66664
3292,2020,1016,378,66668
0,0,12428,11547,66699
243,149,1393,742,66700
21,13,2501,1903,66710
0,0,7867,6979,66712
14,8,1083,492,66725
3,2,6896,6161,66738
0,0,8922,8037,66739
0,0,4674,3903,66747
165,101,496,176,66757
1,0,2974,2106,66759
70,43,1098,399,66771
6,4,1019,434,66774
0,0,47324,46432,66785
6,3,2186,1368,66796
17,10,15736,14945,66806
56,34,2513,1857,66812
177,109,790,284,66827
10,6,7247,6381,66839
13,8,12232,11449,66857
57,35,7562,6920,66858
0,0,1818,1118,66866
6,4,3277,2397,66868
0,0,27294,26456,66878
1,0,8385,7710,66884
124,76,4137,3246,66901
0,0,2197,1420,66912
0,0,40363,39562,66913
0,0,8238,7350,66919
0,0,24089,23354,66940
0,0,3569,2781,66941
0,0,50000,50000,66963
0,0,2526,1645,66969
24,15,1461,607,66994
0,0,50000,50000,66997
0,0,3133,2432,66999
0,0,50000,50000,67005
4,2,44060,43228,67016
0,0,28121,27393,67024
2,1,1838,999,67036
0,0,37149,36455,67038
16,10,3126,2689,67048
20,12,1714,1007,67073
0,0,30583,29718,67081
0,0,9959,9295,67100
2,1,18749,17984,67103
0,0,18392,17518,67138
13,8,1827,987,67146
0,0,50000,50000,67147
0,0,10422,9548,67162
2,1,2528,1724,67175
0,0,48285,47571,67183
9,5,19581,18793,67186
75,46,817,327,67192
4,2,1158,377,67200
61,37,4264,3505,67205
290,178,1120,422,67219
1909,1172,1754,901,67236
0,0,50000,50000,67248
30,18,7600,6901,67254
277,170,1341,598,67264
0,0,7101,6242,67283
4,2,5323,4603,67291
12,7,3323,2440,67297
1,0,1620,1049,67309
1,1,1744,1120,67332
0,0,7765,7020,67335
0,0,14186,13288,67354
0,0,41456,40579,67356
0,0,18152,17388,67358
8,5,9166,8327,67362
0,0,32158,31343,67367
0,0,50000,50000,67373
16,10,11749,11082,67406
31,19,2512,1800,67411
0,0,1455,804,67420
19,11,1269,502,67440
0,0,50000,50000,67442
4,2,11904,11052,67444
0,0,50000,50000,67470
0,0,5395,4697,67472
95,58,3891,3160,67478
0,0,4511,3705,67496
233,143,730,246,67531
0,0,23051,22220,67541
0,0,50000,50000,67552
62,38,966,408,67553
4,2,3090,2190,67559
0,0,50000,50000,67569
0,0,34922,34051,67570
3,2,4466,3632,67577
8,5,7097,6311,67595
63,39,3552,2710,67599
2544,1561,1837,1122,67602
582,357,717,316,67610
148,91,2930,2125,67612
17,10,3562,2919,67617
2,1,50000,50000,67629
15,9,2065,1304,67637
0,0,3425,2559,67643
2,1,11669,11073,67658
1,0,2759,2081,67670
0,0,10402,9959,67671
0,0,50000,50000,67679
0,0,12855,11990,67681
0,0,50000,50000,67684
3933,2414,769,191,67697
0,0,6202,5524,67705
50,31,15708,14810,67710
0,0,7249,6808,67711
1,1,12295,11459,67729
12,7,1876,1038,67742
50,30,1854,1126,67744
3,2,1984,1343,67745
9,5,3159,2536,67770
0,0,2081,1311,67772
21,13,4104,3429,67776
0,0,50000,50000,67815
15,9,2600,2011,67817
20,12,6126,5336,67820
0,0,7575,6718,67832
0,0,4172,3410,67847
0,0,10368,9524,67854
0,0,15096,14207,67868
0,0,1694,843,67877
0,0,4934,4254,67880
186,114,2552,2049,67886
0,0,50000,50000,67899
0,0,15979,15131,67904
0,0,31799,30916,67917
2,1,47652,46909,67930
0,0,50000,50000,67946
2,1,14631,13909,67948
16,9,693,312,67968
103,63,1661,1111,67972
156,96,2006,1137,67973
14,8,1388,591,67982
0,0,3200,2355,67987
15,9,820,328,67996
0,0,3005,2358,67998
0,0,50000,50000,67999
0,0,17390,16542,68000
0,0,3111,2260,68018
7,4,3022,2184,68028
0,0,50000,50000,68037
111,68,1838,1193,68046
0,0,50000,50000,68058
247,151,1619,960,68065
0,0,17543,16696,68092
0,0,3915,3060,68101
0,0,1289,526,68109
10,6,2738,1871,68110
0,0,12742,12099,68122
0,0,50000,50000,68142
15,9,1167,538,68168
4,2,8959,8226,68176
0,0,28813,28127,68177
0,0,42945,42065,68184
0,0,24752,24039,68202
0,0,7776,6902,68219
0,0,7266,6472,68221
0,0,16611,15724,68237
0,0,19095,18264,68240
76,46,3892,3208,68245
0,0,22752,21934,68247
0,0,50000,50000,68256
28,17,2235,1383,68258
171,105,2208,1455,68259
0,0,26940,26198,68269
1,0,2405,1597,68275
0,0,42719,41945,68279
20,12,1556,764,68288
0,0,50000,50000,68319
0,0,31968,31078,68323
10,6,5321,4488,68330
0,0,50000,50000,68332
1,0,2950,2076,68338
0,0,49999,49460,68361
43,26,3852,3137,68381
2,1,43949,43235,68383
0,0,50000,50000,68387
18,11,5656,4813,68388
0,0,40984,40246,68396
0,0,11177,10538,68401
0,0,50000,50000,68429
0,0,7696,7033,68458
0,0,4819,3981,68464
8,5,819,305,68470
0,0,50000,50000,68471
0,0,34741,33865,68473
40,25,3362,2624,68478
0,0,18794,17951,68482
0,0,3457,2669,68486
195,119,645,300,68513
0,0,41489,40633,68516
63,39,1401,621,68518
137,84,2857,2102,68522
37,22,1155,420,68543
0,0,50000,50000,68554
0,0,12529,11668,68558
107,65,2427,1585,68580
0,0,7234,6379,68581
0,0,25685,25005,68582
0,0,49998,49457,68583
11,7,2295,1413,68602
26,16,8019,7181,68605
0,0,50000,50000,68615
95,58,822,394,68621
0,0,50000,50000,68628
0,0,4100,3425,68634
25,15,8595,7748,68635
0,0,50000,50000,68643
0,0,1220,561,68652
92,56,1154,414,68694
14,8,5010,4131,68711
86,52,1768,1032,68725
0,0,5709,4919,68733
0,0,50000,50000,68766
0,0,16448,15748,68777
35,21,1607,909,68780
0,0,16189,15314,68793
0,0,12171,11461,68798
2,1,6553,5757,68824
2,1,956,350,68837
213,131,1622,750,68854
20,12,2100,1590,68856
0,0,1216,556,68877
0,0,13775,13111,68878
0,0,50000,50000,68897
0,0,30177,29324,68917
4,2,20156,19510,68930
0,0,15893,15168,68932
0,0,2736,1929,68949
0,0,1946,1305,68964
0,0,1347,702,68973
0,0,10027,9397,68979
3,1,3237,2396,68980
0,0,2966,2093,68982
0,0,18450,17699,68986
256,157,2002,1140,69016
0,0,4682,3852,69041
0,0,9311,8644,69080
0,0,17547,16892,69083
0,0,38507,37633,69112
38,23,620,272,69114
2,1,21726,20918,69131
0,0,50000,50000,69134
64,39,1287,488,69168
6,3,800,311,69169
3,2,1951,1223,69171
10,6,2262,1619,69177
0,0,46037,45225,69195
0,0,5528,4832,69206
27,16,1073,426,69232
1,0,2124,1237,69245
2,1,7765,6876,69249
0,0,38206,37524,69251
94,58,535,180,69269
0,0,6211,5373,69276
0,0,50000,50000,69302
0,0,28166,27328,69307
18,11,2040,1329,69321
0,0,3514,2745,69322
0,0,50000,50000,69328
5,3,709,317,69331
3,1,1962,1268,69335
0,0,50000,50000,69342
0,0,50000,50000,69347
41,25,2070,1187,69355
0,0,50000,50000,69363
5,3,12087,11373,69364
42,26,3416,2675,69365
0,0,50000,50000,69366
11,7,1193,395,69384
0,0,33533,32711,69395
1,1,1523,861,69442
0,0,3878,2999,69449
0,0,50000,50000,69456
0,0,50000,50000,69525
0,0,9073,8225,69535
0,0,984,313,69547
1,0,1223,453,69550
0,0,26589,25878,69556
0,0,9576,8846,69578
0,0,2538,1905,69580
0,0,12609,11748,69581
0,0,36754,35880,69589
0,0,1095,444,69592
1,1,5654,4995,69601
0,0,6622,5812,69628
432,265,1929,1203,69638
1,0,2894,2150,69659
8,5,1813,1063,69660
5,3,7314,6402,69669
0,0,50000,50000,69694
1,0,1057,391,69703
4,2,3141,2273,69709
0,0,50000,50000,69712
10,6,1490,652,69714
2442,1498,549,82,69728
5,3,6223,5492,69729
47,29,5728,4890,69745
3,2,22188,21470,69751
0,0,10102,9347,69773
18,11,769,325,69775
0,0,1953,1151,69780
0,0,8353,7516,69785
13,8,18012,17345,69789
8,5,3478,2572,69796
6,3,17219,16501,69818
5,3,1626,777,69832
23,14,11294,10427,69841
3,1,856,309,69843
0,0,40438,39704,69849
49,30,3954,3166,69864
0,0,3593,2875,69873
0,0,8741,8029,69874
0,0,50000,50000,69879
14,9,1141,707,69896
0,0,21802,21025,69905
0,0,33385,32676,69909
0,0,18155,17373,69943
0,0,50000,50000,69960
0,0,5869,5046,69980
17,10,5275,4470,69985
0,0,2859,2142,69991
803,493,1300,740,70001
0,0,1585,686,70010
0,0,26551,25702,70030
2,1,6852,5986,70031
12,7,4624,3813,70032
0,0,13794,12946,70036
0,0,4654,3816,70041
3,2,24038,23277,70057
76,46,1049,414,70059
237,145,2675,1818,70064
0,0,33942,33081,70068
0,0,11373,10628,70081
1,0,8045,7365,70094
0,0,50000,50000,70101
0,0,4002,3229,70107
54,33,3265,2392,70124
5,3,5081,4261,70125
1,1,44835,43995,70135
0,0,37523,36636,70138
133,81,1688,842,70139
2,1,14445,13759,70147
24,15,981,468,70164
230,141,4396,3493,70166
18,11,2525,1903,70168
0,0,25543,24689,70172
2,1,9983,9205,70187
0,0,10509,9821,70204
0,0,4832,3951,70206
0,0,15310,14518,70207
7,4,18014,17166,70228
0,0,1642,942,70232
157,96,4931,4135,70242
0,0,11644,10868,70269
0,0,21338,20570,70276
0,0,50000,50000,70277
0,0,19227,18673,70302
0,0,5187,4541,70315
0,0,46355,45489,70341
0,0,50000,50000,70350
0,0,50000,50000,70363
309,189,399,117,70373
0,0,50000,50000,70378
3,2,934,374,70392
0,0,50000,50000,70399
22,13,1996,1500,70419
0,0,1402,658,70427
0,0,13849,12972,70435
0,0,7123,6369,70449
118,72,1124,417,70459
10,6,1026,396,70484
116,71,867,315,70491
29,17,1163,442,70504
1,0,3538,2667,70517
0,0,49833,48957,70518
69,42,6965,6100,70525
134,82,1563,859,70527
0,0,50000,50000,70547
101,62,4369,3584,70553
45,28,7081,6232,70566
0,0,2790,2121,70574
472,290,1955,1247,70577
0,0,2001,1358,70608
21,12,1531,886,70624
0,0,46576,45696,70631
0,0,10977,10161,70634
0,0,20894,20079,70640
1,0,487,142,70649
9,5,10550,9767,70651
0,0,5200,4357,70684
0,0,50000,50000,70687
11,7,39566,38791,70698
0,0,50000,50000,70703
0,0,50000,50000,70704
0,0,18642,17764,70705
77,47,5231,4748,70709
19034,11681,321,90,70710
3,1,6668,5792,70719
24,15,8758,7895,70721
2168,1330,422,124,70770
0,0,33977,33128,70773
0,0,50000,50000,70775
