total_population,pop_density,maxdist_road,meandist_road,id
59,36,7233,6367,33603
257,158,814,302,33606
0,0,27034,26378,33616
236,144,8704,7848,33622
0,0,46712,45821,33627
0,0,50000,50000,33631
3,2,1423,780,33650
34,21,6656,5828,33651
243,149,4750,3927,33655
0,0,50000,50000,33669
0,0,19284,18428,33684
1529,938,656,175,33694
118,72,1839,1199,33714
0,0,13814,12953,33719
12,7,7193,6457,33723
166,102,1050,350,33743
0,0,50000,50000,33762
0,0,50000,50000,33767
0,0,12285,11418,33770
3087,1894,998,359,33823
4,2,8507,7838,33825
1,1,4174,3321,33837
2,1,2407,1562,33860
4,2,897,333,33873
585,359,2039,1435,33876
471,289,1716,831,33885
27,16,9875,9069,33886
4,2,2802,2145,33894
0,0,4739,3905,33902
0,0,10126,9506,33947
575,353,3523,2947,33948
3,1,9832,9180,33950
0,0,50000,50000,33957
5,3,2739,2181,33960
0,0,5189,4552,33969
0,0,50000,50000,33989
293,180,916,322,34006
15,9,1589,888,34033
835,512,3575,3176,34037
2,1,1387,584,34046
0,0,50000,50000,34059
18,11,27092,26224,34080
0,0,3218,2494,34089
0,0,3788,2883,34099
472,290,940,301,34101
1,0,1128,442,34105
169,104,1536,866,34108
783,481,2886,2256,34118
1409,864,1226,625,34125
3,2,21923,21044,34136
0,0,50000,50000,34139
0,0,3023,2227,34148
49,30,7913,7071,34152
98,60,991,424,34164
0,0,10359,9571,34171
0,0,2870,2081,34177
29,17,1195,644,34195
5,3,21292,20408,34203
4,2,1457,787,34206
0,0,7931,7046,34214
9,5,2942,2096,34238
1034,634,1303,766,34243
0,0,50000,50000,34264
0,0,50000,50000,34268
167,102,1335,724,34276
0,0,50000,50000,34277
81,50,1172,397,34279
0,0,4954,4177,34296
0,0,50000,50000,34300
4,2,1995,1130,34315
94,58,1399,538,34322
1,0,2594,1952,34331
27,17,2345,1714,34334
38,23,3366,2640,34344
376,230,996,439,34348
0,0,50000,50000,34375
0,0,17595,16855,34377
0,0,50000,50000,34379
14,8,1595,1046,34395
16,10,7156,6287,34411
0,0,50000,50000,34419
17,10,1579,846,34431
1564,959,2327,1543,34437
1974,1211,2854,1989,34454
1828,1122,2200,1546,34464
0,0,7253,6500,34471
15,9,1981,1461,34492
0,0,50000,50000,34493
1,0,25363,24559,34511
45,27,6710,5889,34513
3,2,2110,1237,34518
0,0,2794,1959,34550
4,2,4944,4295,34555
75,46,1878,1501,34558
1438,883,180,38,34577
41,25,5243,4380,34581
0,0,50000,50000,34601
0,0,3848,3194,34617
0,0,6307,5439,34669
0,0,50000,50000,34670
0,0,10786,10111,34683
84,51,31745,31017,34702
0,0,4469,3604,34711
0,0,38408,37722,34717
0,0,47412,46775,34722
49,30,1912,1221,34743
0,0,19347,18522,34749
24,15,1027,401,34766
0,0,5322,4464,34780
0,0,14047,13175,34800
446,274,451,51,34803
1720,1055,1393,597,34833
30,18,10463,9587,34842
0,0,49998,49990,34862
0,0,7142,6452,34872
0,0,11318,10537,34879
408,250,2079,1370,34910
0,0,7164,6370,34947
15,9,6805,6438,34949
9,5,1047,338,34951
41,25,2745,1930,34960
2,1,5128,4343,34979
0,0,50000,50000,35002
0,0,50000,50000,35004
1,0,2417,1606,35006
617,378,5104,4334,35023
0,0,50000,50000,35035
4,2,1527,815,35039
11,7,9181,8403,35043
0,0,50000,50000,35046
1,0,23722,22965,35053
2043,1254,2091,1353,35059
6541,4014,265,76,35061
3,1,8152,7280,35074
230,141,1466,701,35077
0,0,50000,50000,35100
176,108,1009,339,35122
0,0,3555,2694,35133
0,0,4816,4043,35141
211,129,7972,7250,35152
0,0,50000,50000,35161
265,162,1522,761,35176
0,0,2125,1355,35189
1,0,9128,8482,35193
0,0,50000,50000,35194
65,40,3208,2393,35200
69,42,505,209,35208
331,203,5088,4268,35212
0,0,50000,50000,35223
898,551,3552,2670,35234
10,6,7061,6216,35235
4385,2691,486,161,35242
5158,3166,657,179,35252
0,0,48189,47301,35269
0,0,10467,9591,35284
0,0,2664,1833,35287
0,0,6658,5792,35296
133,82,1351,652,35326
39,24,7764,7122,35329
0,0,50000,50000,35333
0,0,730,293,35345
0,0,3994,3319,35349
0,0,50000,50000,35352
13,8,3201,2351,35361
849,521,502,129,35389
26,16,1166,491,35395
29,18,4912,4248,35396
229,140,2199,1543,35446
11414,7005,1211,570,35448
0,0,50000,50000,35454
3,1,7439,6598,35460
36,22,5703,4814,35467
2299,1411,1992,1186,35480
0,0,18508,17867,35489
15,9,2038,1280,35505
932,572,894,302,35522
2152,1321,896,309,35523
0,0,50000,50000,35552
300,184,2219,1629,35569
2,1,36279,35502,35570
0,0,1603,708,35575
0,0,26778,25921,35604
15,9,3293,2532,35641
45,27,811,298,35656
0,0,6006,5168,35669
0,0,8391,7599,35675
1,0,9580,8708,35682
0,0,9571,8834,35689
678,416,1673,866,35759
560,344,1236,497,35761
0,0,1466,750,35767
37,22,1354,510,35772
0,0,2687,1924,35773
0,0,3134,2255,35788
2,1,19230,18438,35811
27,17,2525,1774,35822
6,3,2046,1220,35829
0,0,1978,1161,35831
4979,3055,1323,496,35838
43,26,577,254,35845
33,20,3828,3078,35850
0,0,1855,1223,35853
280,172,4049,3305,35876
26,16,962,324,35877
1443,885,338,52,35886
0,0,4774,3917,35893
163,100,3810,2970,35896
38,23,21708,20924,35909
483,296,926,339,35910
2,1,26441,25676,35919
21,13,50000,50000,35932
444,272,1069,335,35973
12,7,8644,7768,35975
2,1,3526,2641,35987
297,182,1048,303,35995
6,4,50000,50000,35997
0,0,8322,7696,36000
0,0,15097,14283,36002
0,0,6606,5723,36024
0,0,4685,3999,36093
10665,6545,1140,666,36095
5,3,30533,29884,36098
0,0,8010,7247,36099
0,0,3822,2939,36117
6,3,5215,4559,36123
789,484,786,301,36128
0,0,20292,19414,36134
1,1,10857,10003,36141
5097,3128,464,146,36143
0,0,33747,33027,36149
0,0,50000,50000,36155
20,12,2394,1514,36159
0,0,50000,50000,36165
0,0,50000,50000,36166
10,6,25219,24551,36176
0,0,49314,48531,36178
155,95,750,318,36198
0,0,50000,50000,36202
3124,1917,1502,620,36212
23,14,3096,2461,36213
1,0,12214,11354,36232
11,7,643,293,36240
686,421,1417,664,36248
0,0,8373,7538,36254
0,0,7957,7210,36261
0,0,2309,1682,36262
50,31,12799,11928,36264
2482,1523,808,190,36278
0,0,50000,50000,36279
74,45,48352,47700,36282
9,5,924,382,36298
1,1,5261,4391,36312
0,0,50000,50000,36317
0,0,36126,35234,36319
10,6,3005,2236,36322
3,1,1306,490,36323
1,0,4803,4291,36331
8,5,2911,2089,36354
0,0,2741,2063,36355
260,160,1223,463,36359
1,0,3898,3045,36360
16,9,859,389,36370
526,323,530,155,36377
150,92,7649,6776,36378
3,1,3591,2932,36390
19,11,1616,1135,36398
0,0,18419,17583,36406
0,0,50000,50000,36418
1028,631,1164,468,36430
0,0,21615,20996,36433
361,221,1835,1280,36454
0,0,18039,17191,36464
17,10,5505,4634,36465
26,16,1307,621,36471
1388,852,707,316,36477
0,0,50000,50000,36484
82,50,637,229,36486
87,53,11318,10523,36489
1,0,8566,7704,36495
0,0,17921,17124,36503
709,435,1045,357,36505
34,21,6997,6134,36507
1,0,2447,1564,36514
33,20,1981,1601,36516
401,246,1336,536,36529
0,0,9064,8263,36553
507,311,3030,2405,36555
46,28,1278,473,36565
0,0,29797,29064,36575
570,349,3032,2186,36606
7,4,5854,5087,36607
3389,2080,2390,2060,36614
0,0,2477,1796,36616
295,181,1225,500,36618
63,38,1609,777,36626
822,504,868,350,36630
10,6,1349,649,36631
97,59,270,53,36640
199,122,1476,775,36655
1107,679,1284,459,36664
0,0,1094,483,36666
4,2,7738,6999,36676
537,330,789,259,36679
0,0,10071,9224,36689
0,0,18643,18012,36708
57,35,1793,1101,36709
5,3,20099,19370,36712
1773,1088,193,35,36726
0,0,5838,5034,36778
7276,4465,2063,1394,36790
0,0,2195,1323,36804
0,0,50000,50000,36806
0,0,18331,17692,36817
986,605,399,104,36823
293,180,985,280,36826
7,4,2076,1275,36832
1,0,5056,4354,36838
326,200,656,299,36855
0,0,3891,3241,36872
11,7,12386,11530,36879
0,0,10202,9548,36899
5,3,6310,5670,36900
0,0,6027,5217,36953
0,0,21290,20587,36958
1,1,1312,519,36964
13,7,4293,3889,36973
18,11,1515,636,37027
0,0,50000,50000,37033
0,0,33425,32562,37035
1,1,3699,3028,37036
6,4,884,369,37047
126,77,1018,357,37049
0,0,39817,38996,37055
168,103,4886,4124,37063
0,0,36603,35702,37081
10,6,27713,27056,37099
0,0,50000,50000,37134
0,0,31722,30993,37141
10,6,4683,4016,37144
5,3,5563,4745,37147
5,3,6987,6312,37154
341,209,2498,1754,37157
0,0,24872,24015,37197
4,2,2979,2337,37199
0,0,50000,50000,37213
0,0,50000,50000,37229
0,0,50000,50000,37237
271,166,1503,832,37242
0,0,1789,993,37243
251,154,10072,9352,37250
56,34,2089,1282,37252
803,493,656,129,37255
289,177,13459,12822,37267
0,0,3575,2768,37270
223,137,2785,1975,37273
43,26,815,325,37284
0,0,50000,50000,37306
0,0,50000,50000,37327
0,0,27144,26337,37347
0,0,8610,7978,37367
52,31,271,83,37373
0,0,50000,50000,37384
597,366,2468,1590,37397
7,4,4292,3458,37398
63,38,4056,3302,37402
111,68,804,285,37416
2567,1575,649,184,37450
331,203,2221,1881,37451
1230,755,790,221,37453
0,0,2507,1804,37455
351,215,5689,4824,37473
28,17,9829,9201,37478
0,0,3984,3165,37481
81,49,907,306,37485
426,261,1228,568,37486
391,240,1655,818,37508
5488,3368,565,157,37518
0,0,38501,37666,37526
0,0,50000,50000,37533
0,0,50000,50000,37534
8,5,2133,1314,37535
1,1,4870,4032,37554
1053,646,1301,574,37559
1,0,11736,10910,37562
52,31,768,238,37563
1,0,3346,2517,37564
0,0,50000,50000,37569
0,0,736,312,37571
0,0,27180,26333,37592
0,0,50000,50000,37601
0,0,1047,362,37603
78,47,12418,11793,37605
0,0,13116,12332,37612
0,0,50000,50000,37625
310,190,737,206,37633
0,0,8249,7546,37643
42,26,3967,3320,37645
22,14,1783,937,37658
545,334,1137,509,37661
380,233,2040,1276,37672
0,0,3337,2667,37676
1139,699,1775,903,37684
24,15,1940,1103,37688
0,0,2446,1606,37696
0,0,50000,50000,37705
24,14,2313,1427,37710
4,2,21482,20615,37721
0,0,50000,50000,37739
30,18,8323,7476,37740
8939,5486,310,82,37761
39,24,806,316,37770
436,267,1413,781,37775
0,0,5313,4586,37788
926,568,613,162,37795
0,0,15613,14839,37797
0,0,50000,50000,37800
12188,7480,275,52,37806
0,0,50000,50000,37814
218,134,319,77,37835
7,4,2116,1277,37865
0,0,41194,40553,37888
1377,845,836,479,37914
1,0,5657,4764,37933
9,5,3446,2731,37935
249,153,3435,2568,37938
1903,1168,1847,1157,37943
44,27,1489,858,37944
14,9,17737,16970,37959
0,0,32016,31140,37983
36,22,1159,508,37987
0,0,50000,50000,37995
3,1,1437,797,38029
4,2,13745,12869,38039
64,39,12302,11477,38041
0,0,7717,6850,38050
2,1,2776,2101,38062
1105,678,605,174,38078
0,0,4271,3409,38096
0,0,25867,25475,38124
0,0,8526,7649,38130
1,1,16914,16048,38132
3,1,1691,1020,38153
0,0,10029,9213,38154
131,80,3370,2665,38181
1040,638,2426,1545,38207
33,20,2703,1902,38223
86,53,735,364,38228
0,0,50000,50000,38247
11,7,2656,1823,38248
0,0,8228,7362,38255
99,61,615,222,38263
3361,2062,417,143,38272
0,0,16836,15988,38306
0,0,18666,17874,38310
1,0,1341,604,38317
1434,880,2117,1309,38328
26,16,2515,1749,38330
1994,1224,198,31,38331
0,0,50000,50000,38344
4918,3018,1165,525,38347
0,0,50000,50000,38353
0,0,8117,7296,38377
116,71,2217,1515,38387
11,6,3690,2834,38393
0,0,37462,36654,38396
10,6,3696,2974,38401
37,23,2829,2094,38405
4329,2657,790,414,38412
714,438,810,203,38416
580,356,1200,551,38422
1,0,24565,23797,38428
384,235,564,232,38441
0,0,50000,50000,38442
1,0,9981,9326,38456
1,1,11157,10331,38468
0,0,22945,22117,38476
103,63,921,323,38482
7525,4618,1108,481,38505
3,2,4069,3418,38509
0,0,50000,50000,38514
0,0,50000,50000,38517
0,0,50000,50000,38522
0,0,5493,4840,38558
1,0,665,312,38586
26,16,3929,3152,38588
0,0,50000,50000,38593
0,0,27512,26705,38603
0,0,19424,18543,38620
0,0,42723,42050,38627
14,8,6669,5992,38640
55,34,2369,1687,38641
9731,5972,2118,1234,38647
0,0,3107,2424,38649
0,0,50000,50000,38671
1,0,9009,8128,38675
711,436,948,301,38683
0,0,6855,6050,38686
0,0,1250,534,38693
1163,714,2363,1537,38698
0,0,14558,13743,38701
45,27,2068,1452,38726
0,0,50000,50000,38732
0,0,6332,5686,38742
11,7,3272,2590,38766
3,1,3240,2439,38770
72,44,831,312,38771
314,193,1016,400,38773
291,178,746,256,38774
94,58,6939,6054,38784
43,26,2242,1569,38786
17,10,5741,4905,38798
206,126,50000,50000,38802
0,0,14004,13205,38812
1909,1172,1092,308,38818
0,0,50000,50000,38836
5,3,35535,34675,38849
6,3,2364,1691,38861
0,0,3337,2626,38883
0,0,17600,16798,38906
0,0,5917,5063,38912
0,0,22607,21813,38920
140,86,6941,6284,38925
4371,2682,535,167,38930
1357,833,630,189,38937
5779,3547,1119,491,38948
0,0,4255,3414,38954
8,5,1154,509,38958
0,0,8470,7603,38960
6,3,11771,10936,38973
1284,788,265,52,38985
499,306,734,275,38990
0,0,33531,32741,38991
1,0,6011,5378,38995
0,0,27988,27126,38996
0,0,7584,6948,39018
489,300,1191,429,39019
0,0,50000,50000,39021
0,0,3169,2521,39030
2942,1805,2327,1682,39036
0,0,15525,14672,39063
2875,1764,188,36,39072
1,0,50000,50000,39073
0,0,50000,50000,39080
0,0,30012,29243,39091
29,17,7561,6715,39093
936,574,1657,852,39102
0,0,50000,50000,39109
0,0,2353,1642,39127
37,22,5222,4571,39128
34,21,5652,4914,39130
0,0,3447,2645,39132
3,2,18296,17460,39139
1230,754,431,98,39142
0,0,17191,16353,39179
11,7,2951,2097,39186
0,0,35152,34347,39189
0,0,50000,50000,39194
23,14,1002,496,39198
0,0,50000,50000,39214
252,154,3811,3136,39230
16,10,6509,6097,39238
105,64,1240,424,39239
0,0,2011,1546,39242
0,0,8218,7511,39255
0,0,32376,31726,39258
687,421,275,52,39259
0,0,50000,50000,39266
0,0,50000,50000,39268
0,0,50000,50000,39270
0,0,2936,2213,39282
0,0,14302,13477,39322
324,198,905,340,39332
284,174,6008,5110,39358
0,0,2112,1461,39368
0,0,50000,50000,39375
0,0,2906,2096,39402
108,66,1602,709,39404
2080,1276,229,35,39426
0,0,14993,14377,39427
0,0,50000,50000,39433
150,92,5407,4619,39441
0,0,2463,1759,39458
260,160,1995,1299,39492
26,16,3317,2471,39498
0,0,50000,50000,39510
1345,825,2892,2355,39519
396,243,1346,665,39520
31074,19071,1436,756,39527
1338,821,498,139,39530
0,0,4383,3543,39534
165,101,3335,2493,39535
1920,1178,1032,482,39537
102,62,1016,417,39556
13,8,9454,8730,39564
36,22,20510,19718,39581
0,0,2370,1598,39603
249,152,1965,1124,39612
0,0,24184,23402,39617
10,6,1443,1098,39621
1,0,9115,8394,39622
0,0,1525,910,39633
0,0,50000,50000,39635
0,0,43406,42541,39652
0,0,2597,1925,39653
181,111,540,266,39662
8,5,7636,6846,39664
0,0,41512,40787,39665
0,0,8358,7688,39689
10,6,9911,9202,39700
288,176,849,450,39732
18,11,3323,2401,39741
2773,1701,340,61,39751
0,0,50000,50000,39772
1,0,1870,1245,39773
0,0,3744,3027,39783
3,2,1369,578,39789
0,0,1010,382,39790
237,146,457,134,39793
0,0,30623,29858,39802
369,226,2660,1860,39807
17,10,2896,2186,39810
0,0,50000,50000,39835
206,126,473,100,39837
271,166,2814,2130,39841
464,285,3841,3001,39853
0,0,34087,33470,39854
929,570,773,326,39875
14,8,3688,2810,39878
7,4,5522,4762,39879
0,0,9856,9136,39882
0,0,2429,1794,39900
14,8,9279,8440,39919
24,14,10058,9340,39924
2753,1690,131,25,39939
0,0,4009,3346,39952
0,0,50000,50000,39968
26,16,5837,5073,39979
0,0,50000,50000,40000
0,0,17869,16971,40039
13,7,2974,2079,40041
123,76,670,177,40049
0,0,3460,2683,40053
136,83,556,246,40057
0,0,50000,50000,40100
106,65,1646,1050,40112
0,0,50000,50000,40154
1619,994,2356,1463,40158
732,449,755,242,40179
33,20,6681,5950,40189
0,0,50000,50000,40204
0,0,50000,50000,40208
2092,1284,820,312,40216
14,9,3065,2373,40227
3487,2140,449,84,40229
53,32,4049,3221,40247
0,0,699,320,40248
67,41,1100,362,40270
0,0,5246,4479,40274
0,0,50000,50000,40296
0,0,731,322,40304
359,220,1626,744,40311
0,0,50000,50000,40320
59,36,591,177,40324
4668,2865,253,33,40354
0,0,50000,50000,40366
17,10,1886,1028,40376
0,0,1317,687,40383
346,212,1210,467,40385
2,1,5864,5006,40399
0,0,35355,34556,40401
6,3,5270,4564,40412
98,60,859,335,40433
0,0,1385,753,40456
0,0,3384,2752,40460
0,0,39272,38562,40462
0,0,50000,50000,40476
0,0,3858,3000,40477
1,0,11978,11103,40485
1680,1031,2074,1256,40494
3078,1889,958,326,40497
12861,7893,408,83,40513
1152,707,1388,558,40549
0,0,50000,50000,40559
30,18,2531,1884,40575
275,169,1942,1117,40582
281,172,3559,2814,40589
28,17,1261,505,40605
1,1,3344,2520,40606
0,0,5245,4415,40614
1,1,1330,487,40619
0,0,33652,32770,40620
0,0,4383,3746,40623
0,0,13545,12740,40638
0,0,10144,9373,40644
0,0,13014,12138,40667
0,0,1309,538,40672
0,0,50000,50000,40710
0,0,9759,9104,40717
1351,829,1564,929,40718
1,0,2858,2001,40727
9,5,1793,1112,40729
294,181,758,308,40733
14,9,1212,523,40751
0,0,670,321,40771
0,0,50000,50000,40783
139,85,735,198,40792
1,0,5464,4781,40799
1891,1160,239,44,40803
0,0,50000,50000,40806
11,7,1897,1176,40810
20,12,6463,5605,40830
2,1,3669,2817,40836
84,51,1206,564,40840
0,0,40172,39470,40848
1,1,5175,4414,40852
0,0,50000,50000,40869
0,0,12958,12145,40878
0,0,1560,842,40894
35,21,50000,50000,40897
1993,1223,513,210,40961
21,13,10732,9855,40995
0,0,12616,11935,41006
5,3,8709,8075,41007
0,0,13744,12980,41014
75,46,4795,3925,41049
0,0,14137,13535,41073
820,503,531,147,41080
0,0,1991,1286,41081
3803,2334,147,38,41083
1,0,9123,8418,41089
3,2,39563,38737,41095
1723,1057,2004,1173,41140
63,38,1245,449,41153
15,9,13991,13120,41156
1175,721,897,294,41170
1,0,818,281,41172
611,374,4752,4015,41175
0,0,1847,1058,41186
4,2,944,336,41196
1,0,2213,1376,41202
405,248,986,354,41215
5,3,1051,385,41239
321,197,3225,2357,41241
1,1,6839,5976,41243
181,111,1418,612,41266
38,23,869,314,41270
2,1,25052,24157,41287
1664,1021,1634,920,41307
1639,1006,558,78,41318
0,0,1811,1047,41321
843,517,1726,1046,41328
4,2,4015,3390,41342
0,0,4780,4149,41343
1396,857,146,37,41345
0,0,48846,47948,41348
0,0,12185,11363,41349
0,0,49992,49431,41363
55,33,3037,2214,41366
0,0,50000,50000,41368
0,0,50000,50000,41373
0,0,48965,48290,41381
242,149,1196,522,41386
778,477,701,271,41392
5,3,9592,8818,41412
115,71,18822,18219,41414
2,1,2211,1340,41420
376,231,255,86,41436
0,0,1961,1245,41462
11,7,10044,9357,41463
0,0,50000,50000,41477
190,116,868,303,41485
71,43,1006,567,41503
0,0,50000,50000,41508
0,0,50000,50000,41528
5,3,1712,1042,41538
0,0,50000,50000,41543
350,215,3630,2923,41544
0,0,9756,8885,41550
234,143,807,282,41624
4,2,1240,705,41628
0,0,17473,16590,41649
0,0,17272,16422,41663
0,0,31489,30608,41665
0,0,19938,19051,41682
0,0,50000,50000,41684
23,14,8582,7766,41689
0,0,45896,45130,41700
443,271,1665,946,41701
299,183,1035,371,41705
21,13,1448,965,41738
1,0,3574,3035,41756
0,0,1922,1196,41758
51,31,2094,1307,41780
0,0,50000,50000,41800
4300,2639,966,332,41824
2622,1609,406,61,41826
0,0,50000,50000,41829
504,309,3739,2908,41846
4,2,11942,11055,41867
0,0,9726,9060,41874
0,0,11585,10936,41879
9,5,3003,2369,41910
19,12,5454,4740,41912
0,0,50000,50000,41915
8,5,2653,1960,41920
0,0,4389,3620,41931
0,0,760,307,41933
703,431,2968,2137,41939
0,0,5032,4411,41954
18,11,1872,1236,41964
980,602,1448,632,41966
8,5,666,247,41968
477,293,1935,1257,41975
0,0,17564,16694,41977
0,0,6755,6041,41989
65,39,1041,419,41990
0,0,18805,18178,41997
5,3,5009,4264,42015
0,0,50000,50000,42036
68,42,1679,877,42064
0,0,50000,50000,42068
19,12,6995,6248,42071
2267,1391,1276,817,42072
3927,2410,517,151,42086
3264,2003,414,106,42108
11,6,855,389,42112
14,8,984,349,42139
0,0,38563,37677,42141
237,145,950,255,42146
17,10,50000,50000,42151
0,0,50000,50000,42158
5,3,6072,5233,42178
4443,2727,281,27,42213
251,154,1498,841,42216
1,0,850,319,42218
49,30,654,207,42249
0,0,4836,4208,42254
31,19,6028,5272,42276
2,1,2439,1559,42287
0,0,4706,4060,42288
123,75,2741,2077,42297
10,6,3271,2401,42333
214,131,1585,1002,42342
2,1,3546,2803,42368
1778,1091,1913,1048,42377
2605,1599,512,114,42382
864,530,489,98,42385
0,0,4694,3868,42390
549,337,963,361,42394
410,251,710,318,42417
2,1,2505,1874,42421
0,0,10428,9543,42455
0,0,50000,50000,42457
42,25,617,208,42463
280,171,1744,970,42468
1,0,1439,910,42470
0,0,1087,383,42491
58,35,2135,1439,42499
0,0,50000,50000,42502
362,222,1900,1296,42512
1021,626,1903,1040,42513
2,1,9620,8835,42514
90,55,2217,1467,42531
0,0,11030,10227,42539
0,0,7881,7219,42540
31,19,924,335,42544
0,0,3472,2615,42547
1030,632,1485,750,42574
0,0,50000,50000,42578
4,3,1813,1188,42599
0,0,13468,12749,42608
5,3,1526,881,42629
6,4,1856,1156,42637
9,5,1441,1046,42649
213,131,1006,330,42669
0,0,22546,21859,42687
338,207,1454,664,42690
0,0,855,313,42692
3,1,1886,1094,42697
46,28,4967,4268,42698
2,1,985,340,42720
0,0,4433,3795,42735
286,175,1525,870,42737
41,25,1848,1150,42766
0,0,12340,11474,42782
31,19,9465,8598,42786
1,0,2777,2014,42792
36,22,2552,1846,42802
3026,1857,201,26,42803
0,0,50000,50000,42806
44,27,2735,1968,42810
0,0,1827,1194,42836
0,0,50000,50000,42842
861,528,252,73,42846
417,256,2020,1276,42858
1,0,1660,986,42860
4,2,6570,6163,42866
26,16,3350,2508,42869
0,0,6843,6016,42899
20,12,848,410,42954
2,1,1551,897,42957
44,27,6830,6155,42958
804,493,2967,2315,42959
206,126,6775,6122,42979
15,9,1520,731,43001
0,0,6795,5922,43007
1,0,3577,2867,43032
0,0,34490,33660,43037
2,1,1065,389,43039
8,5,2006,1197,43059
0,0,6009,5079,43084
54,33,6406,5520,43090
7,4,875,298,43098
374,229,878,307,43099
0,0,3387,2596,43102
0,0,8651,7817,43104
0,0,2948,2178,43123
0,0,50000,50000,43125
0,0,50000,50000,43164
66,40,366,153,43178
1,0,3740,3120,43195
56,34,9559,8697,43204
14,9,4172,3508,43225
0,0,8467,7622,43249
3,2,7229,6730,43251
0,0,50000,50000,43264
0,0,50000,50000,43297
133,82,4944,4289,43300
23,14,35361,34715,43302
0,0,49634,48832,43303
0,0,50000,50000,43306
19,11,9764,9204,43332
4,2,1194,546,43342
4,2,4462,3769,43343
0,0,4889,4184,43348
0,0,50000,50000,43369
7,4,2328,1586,43371
201,123,708,190,43376
80,49,8780,8045,43378
53,32,4109,3341,43384
16,9,16741,15903,43386
0,0,5822,5013,43422
310,190,1902,1522,43436
42,26,2528,1763,43439
4387,2692,207,40,43440
2,1,668,268,43454
0,0,3954,3318,43474
0,0,16295,15462,43495
3,1,3765,3146,43496
0,0,10390,9492,43508
0,0,23221,22360,43526
22,14,2515,1790,43544
100,61,5459,4787,43546
0,0,2366,1707,43555
101,62,937,332,43558
5,3,836,295,43585
101,62,3613,2869,43606
1234,757,1263,594,43610
61,37,1095,393,43613
0,0,2502,1745,43618
0,0,10861,10171,43619
225,138,726,361,43626
3,2,2051,1169,43628
41,25,10420,9557,43639
0,0,50000,50000,43644
2027,1244,700,234,43658
13,8,12039,11256,43666
456,280,1954,1275,43667
3,2,6227,5518,43676
0,0,41758,40989,43694
710,436,465,100,43706
26,16,2473,1667,43748
542,333,2183,1507,43765
35,21,2261,1566,43780
35,21,2951,2090,43796
448,274,2898,2105,43798
0,0,6219,5588,43810
7,4,3535,2660,43813
315,193,2109,1291,43815
3242,1990,1455,662,43830
421,258,1388,626,43844
0,0,50000,50000,43851
